56.44	101.79	-73.0
58.79	102.97	-74.14
56.44	102.97	-76.42
57.61	104.16	-74.14
57.61	104.16	-74.14
58.79	104.16	-71.86
58.79	105.34	-70.72
56.44	102.97	-69.58
57.61	104.16	-67.3
55.26	104.16	-69.58
55.26	104.16	-69.58
57.61	104.16	-67.3
56.44	101.79	-66.16
56.44	104.16	-69.58
54.09	105.34	-66.16
56.44	102.97	-71.86
56.44	102.97	-71.86
59.96	102.97	-70.72
58.79	104.16	-75.28
63.49	104.16	-75.28
62.32	101.79	-76.42
63.49	105.34	-78.7
63.49	105.34	-78.7
59.96	102.97	-76.42
58.79	102.97	-77.56
61.14	105.34	-74.14
61.14	104.16	-76.42
59.96	105.34	-78.7
59.96	105.34	-78.7
63.49	104.16	-76.42
59.96	102.97	-77.56
59.96	102.97	-76.42
59.96	106.52	-74.14
62.32	104.16	-76.42
62.32	104.16	-76.42
59.96	105.34	-77.56
57.61	105.34	-67.3
59.96	104.16	-66.16
59.96	107.71	-65.02
59.96	106.52	-66.16
62.32	106.52	-67.3
62.32	106.52	-67.3
61.14	105.34	-67.3
58.79	105.34	-62.73
61.14	105.34	-65.02
59.96	108.89	-66.16
61.14	107.71	-66.16
61.14	107.71	-66.16
58.79	106.52	-66.16
59.96	107.71	-65.02
57.61	106.52	-67.3
59.96	106.52	-66.16
61.14	106.52	-66.16
61.14	106.52	-66.16
59.96	105.34	-66.16
58.79	106.52	-65.02
58.79	105.34	-66.16
58.79	105.34	-67.3
57.61	107.71	-65.02
57.61	107.71	-65.02
57.61	106.52	-67.3
59.96	106.52	-68.44
61.14	104.16	-68.44
61.14	104.16	-68.44
61.14	104.16	-67.3
61.14	104.16	-67.3
58.79	106.52	-66.16
59.96	106.52	-67.3
62.32	106.52	-65.02
61.14	106.52	-66.16
59.96	107.71	-65.02
59.96	107.71	-65.02
58.79	106.52	-67.3
59.96	106.52	-66.16
61.14	105.34	-66.16
61.14	104.16	-66.16
61.14	107.71	-63.88
61.14	107.71	-63.88
61.14	106.52	-63.88
57.61	106.52	-65.02
32.92	94.69	-67.3
18.81	98.24	-75.28
9.41	104.16	-77.56
9.41	104.16	-77.56
8.23	108.89	-69.58
10.58	111.26	-63.88
7.05	113.62	-71.86
2.35	126.64	-75.28
4.7	138.48	-68.44
4.7	138.48	-68.44
15.29	138.48	-59.31
32.92	130.2	-53.61
56.44	126.64	-65.02
59.96	146.77	-84.41
63.49	133.75	-79.84
63.49	133.75	-79.84
63.49	140.85	-82.12
61.14	145.58	-85.55
62.32	142.03	-85.55
58.79	150.32	-85.55
49.38	159.79	-85.55
49.38	159.79	-85.55
31.75	164.52	-88.97
22.34	166.89	-80.98
29.39	166.89	-75.28
32.92	159.79	-62.73
38.8	150.32	-60.45
38.8	150.32	-60.45
51.73	145.58	-65.02
57.61	125.46	-69.58
43.5	110.07	-71.86
30.57	107.71	-74.14
24.69	108.89	-75.28
24.69	108.89	-75.28
12.93	118.36	-76.42
12.93	129.01	-65.02
37.63	140.85	-57.03
47.03	158.6	-66.16
47.03	166.89	-73.0
47.03	166.89	-73.0
42.33	166.89	-88.97
36.45	162.15	-102.66
36.45	158.6	-103.8
11.76	143.21	-104.94
9.41	142.03	-102.66
9.41	142.03	-102.66
23.52	155.05	-102.66
22.34	162.15	-94.67
10.58	155.05	-85.55
4.7	150.32	-78.7
8.23	152.68	-71.86
8.23	152.68	-71.86
18.81	156.23	-59.31
44.68	155.05	-61.59
62.32	143.21	-70.72
61.14	125.46	-70.72
56.44	112.44	-71.86
56.44	112.44	-71.86
37.63	92.32	-90.11
17.64	94.69	-99.23
10.58	102.97	-93.53
12.93	102.97	-87.83
8.23	111.26	-83.27
8.23	111.26	-83.27
10.58	119.54	-66.16
17.64	123.09	-61.59
23.52	123.09	-58.17
38.8	123.09	-59.31
52.91	127.83	-63.88
52.91	127.83	-63.88
56.44	129.01	-66.16
58.79	129.01	-69.58
58.79	131.38	-75.28
62.32	151.5	-88.97
55.26	156.23	-96.95
55.26	156.23	-96.95
47.03	158.6	-101.52
39.98	153.87	-107.22
34.1	152.68	-110.64
36.45	150.32	-110.64
39.98	156.23	-109.5
39.98	156.23	-109.5
39.98	150.32	-109.5
45.86	145.58	-110.64
48.21	138.48	-110.64
45.86	137.3	-119.77
47.03	136.11	-114.06
47.03	136.11	-114.06
47.03	133.75	-115.2
45.86	133.75	-117.48
43.5	133.75	-115.2
43.5	131.38	-114.06
39.98	130.2	-117.48
39.98	130.2	-117.48
37.63	131.38	-115.2
36.45	136.11	-112.92
35.27	140.85	-111.78
23.52	143.21	-109.5
11.76	146.77	-103.8
11.76	146.77	-103.8
8.23	149.13	-94.67
9.41	153.87	-85.55
17.64	159.79	-74.14
41.15	157.42	-65.02
50.56	153.87	-63.88
50.56	153.87	-63.88
70.55	131.38	-69.58
75.25	130.2	-74.14
76.43	132.56	-82.12
72.9	123.09	-84.41
63.49	118.36	-74.14
63.49	118.36	-74.14
55.26	118.36	-71.86
48.21	114.81	-73.0
42.33	105.34	-78.7
39.98	102.97	-78.7
38.8	101.79	-79.84
38.8	101.79	-79.84
30.57	101.79	-80.98
23.52	100.61	-80.98
15.29	102.97	-80.98
12.93	105.34	-80.98
4.7	111.26	-85.55
4.7	111.26	-85.55
0.0	117.18	-86.69
1.18	123.09	-84.41
3.53	127.83	-80.98
0.0	126.64	-82.12
0.0	130.2	-84.41
0.0	130.2	-84.41
3.53	130.2	-76.42
12.93	137.3	-65.02
34.1	129.01	-58.17
47.03	125.46	-61.59
58.79	124.28	-67.3
58.79	124.28	-67.3
63.49	142.03	-76.42
62.32	151.5	-83.27
57.61	157.42	-87.83
61.14	146.77	-85.55
63.49	146.77	-82.12
63.49	146.77	-82.12
62.32	140.85	-77.56
63.49	137.3	-75.28
58.79	134.93	-73.0
57.61	130.2	-70.72
54.09	124.28	-68.44
54.09	124.28	-68.44
54.09	124.28	-68.44
55.26	124.28	-71.86
62.32	131.38	-75.28
62.32	142.03	-78.7
59.96	143.21	-78.7
61.14	150.32	-82.12
61.14	150.32	-82.12
59.96	150.32	-79.84
61.14	151.5	-79.84
54.09	158.6	-82.12
49.38	163.34	-82.12
43.5	166.89	-83.27
43.5	166.89	-83.27
36.45	168.07	-77.56
25.87	164.52	-73.0
21.16	162.15	-70.72
4.7	150.32	-73.0
5.88	147.95	-67.3
5.88	147.95	-67.3
12.93	142.03	-61.59
27.04	131.38	-58.17
39.98	118.36	-58.17
51.73	112.44	-68.44
56.44	114.81	-66.16
56.44	114.81	-66.16
55.26	119.54	-70.72
59.96	123.09	-70.72
52.91	121.91	-68.44
59.96	113.62	-70.72
54.09	108.89	-77.56
54.09	108.89	-77.56
47.03	105.34	-79.84
37.63	98.24	-84.41
27.04	97.05	-86.69
12.93	102.97	-88.97
5.88	112.44	-86.69
5.88	112.44	-86.69
3.53	119.54	-91.25
-1.18	131.38	-87.83
5.88	140.85	-71.86
14.11	139.66	-59.31
25.87	136.11	-54.75
25.87	136.11	-54.75
36.45	129.01	-57.03
45.86	123.09	-58.17
51.73	120.73	-65.02
55.26	123.09	-71.86
63.49	131.38	-74.14
63.49	131.38	-74.14
62.32	136.11	-76.42
59.96	140.85	-74.14
57.61	144.4	-75.28
55.26	139.66	-74.14
52.91	139.66	-67.3
52.91	139.66	-67.3
45.86	144.4	-66.16
44.68	138.48	-66.16
51.73	138.48	-62.73
54.09	133.75	-61.59
56.44	129.01	-65.02
56.44	129.01	-65.02
51.73	119.54	-54.75
37.63	111.26	-62.73
35.27	100.61	-63.88
27.04	95.87	-91.25
18.81	101.79	-104.94
18.81	101.79	-104.94
8.23	113.62	-103.8
3.53	113.62	-94.67
4.7	110.07	-88.97
4.7	113.62	-87.83
7.05	111.26	-85.55
7.05	111.26	-85.55
2.35	115.99	-80.98
8.23	115.99	-73.0
8.23	127.83	-63.88
9.41	140.85	-59.31
17.64	144.4	-60.45
17.64	144.4	-60.45
30.57	144.4	-57.03
38.8	133.75	-54.75
36.45	136.11	-53.61
42.33	133.75	-55.89
49.38	144.4	-55.89
49.38	144.4	-55.89
56.44	152.68	-62.73
54.09	158.6	-73.0
55.26	145.58	-65.02
61.14	139.66	-73.0
63.49	140.85	-76.42
63.49	140.85	-76.42
63.49	139.66	-79.84
63.49	145.58	-79.84
58.79	155.05	-84.41
61.14	151.5	-80.98
59.96	153.87	-84.41
59.96	153.87	-84.41
50.56	160.97	-96.95
47.03	163.34	-98.09
48.21	160.97	-99.23
45.86	157.42	-102.66
50.56	150.32	-104.94
50.56	150.32	-104.94
49.38	149.13	-107.22
39.98	151.5	-109.5
38.8	155.05	-108.36
29.39	157.42	-104.94
23.52	156.23	-104.94
59.96	105.34	-63.88
62.32	106.52	-66.16
62.32	104.16	-65.02
63.49	107.71	-62.73
63.49	107.71	-62.73
61.14	107.71	-63.88
64.67	105.34	-63.88
67.02	110.07	-67.3
62.32	112.44	-67.3
63.49	118.36	-65.02
63.49	118.36	-65.02
58.79	117.18	-63.88
55.26	114.81	-65.02
48.21	111.26	-68.44
38.8	104.16	-70.72
19.99	105.34	-73.0
19.99	105.34	-73.0
16.46	110.07	-70.72
11.76	112.44	-67.3
16.46	112.44	-67.3
32.92	104.16	-66.16
24.69	105.34	-68.44
24.69	105.34	-68.44
22.34	112.44	-63.88
23.52	115.99	-58.17
21.16	117.18	-63.88
17.64	117.18	-67.3
14.11	129.01	-66.16
14.11	129.01	-66.16
12.93	132.56	-65.02
15.29	132.56	-66.16
10.58	140.85	-73.0
11.76	139.66	-70.72
18.81	131.38	-61.59
18.81	131.38	-61.59
35.27	134.93	-57.03
58.79	137.3	-63.88
64.67	145.58	-80.98
55.26	159.79	-94.67
63.49	144.4	-86.69
63.49	144.4	-86.69
63.49	142.03	-90.11
64.67	138.48	-87.83
61.14	145.58	-85.55
63.49	142.03	-84.41
59.96	151.5	-86.69
59.96	151.5	-86.69
63.49	146.77	-85.55
64.67	144.4	-85.55
61.14	134.93	-91.25
59.96	146.77	-83.27
45.86	162.15	-90.11
45.86	162.15	-90.11
41.15	168.07	-90.11
32.92	158.6	-101.52
34.1	152.68	-107.22
30.57	159.79	-103.8
17.64	158.6	-102.66
17.64	158.6	-102.66
12.93	158.6	-96.95
11.76	158.6	-95.81
12.93	155.05	-96.95
11.76	153.87	-91.25
10.58	158.6	-77.56
10.58	158.6	-77.56
9.41	151.5	-68.44
15.29	159.79	-76.42
34.1	164.52	-76.42
54.09	152.68	-67.3
62.32	127.83	-77.56
62.32	127.83	-77.56
61.14	126.64	-90.11
63.49	137.3	-98.09
57.61	137.3	-98.09
62.32	124.28	-92.39
55.26	110.07	-88.97
55.26	110.07	-88.97
56.44	108.89	-88.97
47.03	100.61	-86.69
54.09	105.34	-84.41
41.15	99.42	-79.84
35.27	106.52	-62.73
35.27	106.52	-62.73
35.27	125.46	-59.31
45.86	130.2	-57.03
65.84	132.56	-75.28
62.32	132.56	-88.97
63.49	137.3	-90.11
63.49	137.3	-90.11
63.49	124.28	-91.25
64.67	123.09	-92.39
64.67	126.64	-86.69
62.32	137.3	-91.25
59.96	137.3	-95.81
59.96	137.3	-95.81
59.96	137.3	-95.81
49.38	147.95	-100.37
31.75	159.79	-96.95
21.16	162.15	-87.83
22.34	163.34	-77.56
24.69	162.15	-78.7
24.69	162.15	-78.7
47.03	156.23	-67.3
64.67	136.11	-75.28
65.84	124.28	-91.25
52.91	101.79	-91.25
37.63	97.05	-80.98
37.63	97.05	-80.98
35.27	94.69	-87.83
27.04	97.05	-83.27
12.93	105.34	-80.98
7.05	111.26	-79.84
3.53	121.91	-75.28
3.53	121.91	-75.28
3.53	127.83	-74.14
8.23	139.66	-69.58
17.64	143.21	-62.73
42.33	130.2	-57.03
54.09	119.54	-65.02
54.09	119.54	-65.02
57.61	111.26	-71.86
57.61	108.89	-77.56
50.56	102.97	-87.83
48.21	98.24	-86.69
45.86	98.24	-86.69
45.86	98.24	-86.69
57.61	110.07	-86.69
56.44	108.89	-74.14
48.21	102.97	-70.72
41.15	99.42	-73.0
37.63	95.87	-77.56
37.63	95.87	-77.56
34.1	95.87	-84.41
28.22	94.69	-83.27
39.98	98.24	-84.41
39.98	98.24	-84.41
48.21	100.61	-82.12
48.21	100.61	-82.12
57.61	108.89	-78.7
61.14	118.36	-75.28
55.26	117.18	-73.0
55.26	120.73	-71.86
54.09	129.01	-66.16
54.09	129.01	-66.16
57.61	133.75	-68.44
59.96	140.85	-76.42
58.79	151.5	-86.69
43.5	160.97	-90.11
24.69	165.7	-86.69
24.69	165.7	-86.69
34.1	159.79	-103.8
34.1	162.15	-101.52
24.69	160.97	-98.09
27.04	165.7	-84.41
50.56	159.79	-77.56
50.56	159.79	-77.56
58.79	142.03	-69.58
69.37	132.56	-79.84
67.02	123.09	-87.83
63.49	108.89	-85.55
61.14	113.62	-91.25
61.14	113.62	-91.25
57.61	107.71	-88.97
34.1	97.05	-82.12
9.41	100.61	-83.27
3.53	112.44	-80.98
35.27	102.97	-74.14
35.27	102.97	-74.14
34.1	101.79	-77.56
22.34	119.54	-61.59
22.34	144.4	-53.61
37.63	155.05	-55.89
52.91	155.05	-69.58
52.91	155.05	-69.58
57.61	153.87	-82.12
58.79	153.87	-80.98
57.61	150.32	-83.27
58.79	150.32	-82.12
61.14	144.4	-75.28
61.14	144.4	-75.28
63.49	142.03	-79.84
62.32	137.3	-75.28
61.14	145.58	-82.12
63.49	143.21	-82.12
59.96	144.4	-80.98
59.96	144.4	-80.98
59.96	147.95	-86.69
57.61	150.32	-88.97
58.79	152.68	-91.25
43.5	164.52	-91.25
27.04	163.34	-98.09
27.04	163.34	-98.09
29.39	156.23	-104.94
31.75	158.6	-106.08
36.45	151.5	-111.78
35.27	156.23	-109.5
41.15	158.6	-100.37
41.15	158.6	-100.37
58.79	158.6	-90.11
64.67	149.13	-90.11
69.37	136.11	-92.39
68.2	118.36	-88.97
62.32	113.62	-85.55
62.32	113.62	-85.55
61.14	112.44	-90.11
56.44	106.52	-87.83
58.79	110.07	-90.11
52.91	105.34	-91.25
34.1	95.87	-87.83
34.1	95.87	-87.83
18.81	99.42	-79.84
11.76	111.26	-73.0
4.7	121.91	-69.58
4.7	129.01	-69.58
11.76	136.11	-59.31
11.76	136.11	-59.31
31.75	149.13	-58.17
51.73	156.23	-70.72
57.61	153.87	-79.84
61.14	145.58	-88.97
50.56	147.95	-102.66
50.56	147.95	-102.66
45.86	149.13	-104.94
36.45	149.13	-108.36
37.63	149.13	-109.5
39.98	155.05	-108.36
39.98	159.79	-96.95
39.98	159.79	-96.95
43.5	162.15	-94.67
43.5	153.87	-104.94
48.21	132.56	-112.92
34.1	151.5	-107.22
35.27	142.03	-110.64
35.27	142.03	-110.64
32.92	147.95	-108.36
28.22	156.23	-107.22
34.1	159.79	-98.09
34.1	157.42	-96.95
34.1	157.42	-99.23
34.1	157.42	-99.23
37.63	156.23	-99.23
27.04	155.05	-99.23
9.41	145.58	-96.95
5.88	143.21	-82.12
4.7	145.58	-71.86
4.7	145.58	-71.86
12.93	153.87	-74.14
30.57	152.68	-65.02
48.21	149.13	-62.73
58.79	136.11	-69.58
67.02	126.64	-83.27
67.02	126.64	-83.27
63.49	110.07	-84.41
48.21	95.87	-90.11
36.45	92.32	-87.83
28.22	93.5	-85.55
16.46	97.05	-84.41
16.46	97.05	-84.41
12.93	105.34	-76.42
7.05	120.73	-69.58
5.88	133.75	-68.44
11.76	134.93	-65.02
23.52	136.11	-60.45
23.52	136.11	-60.45
34.1	145.58	-57.03
56.44	152.68	-74.14
62.32	142.03	-83.27
62.32	130.2	-92.39
59.96	130.2	-98.09
59.96	130.2	-98.09
63.49	127.83	-92.39
58.79	120.73	-93.53
52.91	120.73	-103.8
48.21	120.73	-111.78
43.5	120.73	-114.06
43.5	120.73	-114.06
34.1	115.99	-115.2
34.1	120.73	-116.34
32.92	127.83	-116.34
31.75	130.2	-115.2
27.04	126.64	-112.92
27.04	126.64	-112.92
17.64	132.56	-106.08
10.58	137.3	-102.66
7.05	144.4	-92.39
14.11	153.87	-88.97
16.46	156.23	-91.25
16.46	156.23	-91.25
17.64	157.42	-87.83
21.16	160.97	-92.39
21.16	159.79	-87.83
32.92	156.23	-62.73
44.68	155.05	-62.73
44.68	155.05	-62.73
58.79	147.95	-67.3
63.49	133.75	-70.72
63.49	113.62	-78.7
57.61	102.97	-76.42
50.56	107.71	-75.28
50.56	107.71	-75.28
11.76	97.05	-109.5
12.93	99.42	-111.78
14.11	94.69	-110.64
12.93	89.95	-95.81
7.05	101.79	-93.53
4.7	107.71	-86.69
4.7	107.71	-86.69
4.7	107.71	-85.55
10.58	112.44	-70.72
4.7	131.38	-75.28
3.53	136.11	-75.28
0.0	133.75	-83.27
0.0	133.75	-83.27
2.35	129.01	-74.14
3.53	130.2	-74.14
10.58	127.83	-66.16
21.16	125.46	-59.31
24.69	118.36	-60.45
24.69	118.36	-60.45
30.57	101.79	-68.44
23.52	95.87	-77.56
23.52	95.87	-84.41
34.1	94.69	-101.52
24.69	107.71	-104.94
24.69	107.71	-104.94
10.58	112.44	-110.64
9.41	132.56	-109.5
9.41	136.11	-106.08
4.7	131.38	-100.37
3.53	127.83	-94.67
3.53	127.83	-94.67
2.35	127.83	-77.56
8.23	133.75	-65.02
17.64	137.3	-57.03
19.99	137.3	-58.17
28.22	133.75	-53.61
28.22	133.75	-53.61
32.92	139.66	-54.75
49.38	138.48	-57.03
57.61	149.13	-68.44
58.79	144.4	-70.72
62.32	142.03	-77.56
62.32	142.03	-77.56
64.67	143.21	-88.97
63.49	143.21	-88.97
65.84	139.66	-87.83
63.49	134.93	-87.83
64.67	136.11	-83.27
64.67	136.11	-83.27
61.14	136.11	-94.67
42.33	150.32	-108.36
38.8	143.21	-111.78
44.68	138.48	-117.48
28.22	132.56	-119.77
28.22	132.56	-119.77
19.99	127.83	-119.77
11.76	124.28	-115.2
5.88	119.54	-109.5
2.35	118.36	-102.66
-2.35	119.54	-96.95
-2.35	119.54	-96.95
-4.7	124.28	-88.97
1.18	137.3	-74.14
15.29	146.77	-63.88
35.27	143.21	-58.17
49.38	129.01	-62.73
49.38	129.01	-62.73
57.61	118.36	-70.72
58.79	108.89	-82.12
51.73	100.61	-88.97
47.03	93.5	-90.11
36.45	88.77	-86.69
36.45	88.77	-86.69
16.46	93.5	-87.83
8.23	100.61	-87.83
5.88	112.44	-82.12
3.53	119.54	-75.28
7.05	123.09	-74.14
7.05	123.09	-74.14
7.05	134.93	-70.72
8.23	138.48	-66.16
15.29	138.48	-58.17
27.04	138.48	-54.75
47.03	134.93	-55.89
47.03	134.93	-55.89
59.96	134.93	-68.44
65.84	129.01	-79.84
65.84	132.56	-84.41
64.67	133.75	-80.98
62.32	133.75	-91.25
62.32	133.75	-91.25
63.49	131.38	-91.25
59.96	125.46	-94.67
61.14	125.46	-96.95
62.32	123.09	-96.95
62.32	125.46	-99.23
62.32	125.46	-99.23
62.32	125.46	-99.23
56.44	121.91	-106.08
61.14	123.09	-102.66
54.09	117.18	-111.78
48.21	120.73	-114.06
39.98	125.46	-115.2
39.98	125.46	-115.2
50.56	130.2	-112.92
61.14	125.46	-101.52
56.44	119.54	-106.08
54.09	123.09	-109.5
52.91	123.09	-109.5
52.91	123.09	-109.5
52.91	126.64	-110.64
42.33	123.09	-116.34
25.87	127.83	-122.05
11.76	140.85	-111.78
5.88	143.21	-90.11
5.88	143.21	-90.11
7.05	145.58	-74.14
10.58	146.77	-66.16
23.52	146.77	-58.17
36.45	149.13	-59.31
54.09	144.4	-63.88
54.09	144.4	-63.88
61.14	137.3	-69.58
63.49	117.18	-69.58
55.26	104.16	-75.28
44.68	97.05	-83.27
41.15	95.87	-77.56
41.15	95.87	-77.56
38.8	95.87	-79.84
22.34	94.69	-85.55
21.16	94.69	-77.56
14.11	100.61	-82.12
7.05	106.52	-77.56
7.05	106.52	-77.56
2.35	119.54	-70.72
4.7	130.2	-69.58
11.76	134.93	-59.31
23.52	127.83	-57.03
35.27	120.73	-58.17
35.27	120.73	-58.17
50.56	124.28	-65.02
62.32	142.03	-75.28
61.14	147.95	-84.41
57.61	149.13	-92.39
55.26	149.13	-95.81
55.26	149.13	-95.81
54.09	140.85	-103.8
34.1	146.77	-111.78
31.75	137.3	-115.2
18.81	136.11	-110.64
11.76	142.03	-103.8
11.76	142.03	-103.8
14.11	152.68	-99.23
18.81	158.6	-90.11
16.46	159.79	-86.69
11.76	158.6	-75.28
19.99	157.42	-69.58
19.99	157.42	-69.58
30.57	156.23	-67.3
43.5	155.05	-68.44
62.32	142.03	-71.86
59.96	117.18	-78.7
58.79	108.89	-84.41
58.79	108.89	-84.41
55.26	107.71	-83.27
52.91	101.79	-79.84
43.5	99.42	-75.28
29.39	95.87	-76.42
27.04	95.87	-83.27
27.04	95.87	-83.27
15.29	99.42	-80.98
5.88	112.44	-82.12
1.18	117.18	-77.56
1.18	127.83	-78.7
2.35	131.38	-75.28
2.35	131.38	-75.28
